name,dck1,dck2,dck3,pd1,pd2,pd3,pg1,pg2,pg3,rd1,rd2,rd3,rg1,rg2,rg3,sov1,sov2,sov3,yd1,yd2,yd3,yg1,yg2,yg3
RRG9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RRI1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RRI2,389,194,313,416,1069,2353,484,1051,756,457,710,923,534,933,1082,77,158,42,688,609,505,662,1286,517
RRM3,252,132,112,111,426,571,72,363,248,16,227,293,75,311,391,39,258,1,287,387,224,359,1112,376
RRN10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RRN11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RRN9,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
RRP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RRP45,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RRP6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RRP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
RRP8,306,81,87,1,90,28,6,38,31,18,59,46,30,23,58,34,173,1,161,432,148,142,550,112
RRT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RRT12,1347,1351,1246,860,1460,1581,702,730,647,525,1003,599,1017,1020,692,2083,9041,1801,972,983,683,1136,1318,444
RRT13,780,446,711,83,12,29,34,19,5,31,9,17,34,20,46,763,2753,784,179,165,84,21,42,28
RRT16,248,244,128,1327,907,1938,406,466,921,527,546,1059,498,573,1057,70,708,105,595,352,398,722,1167,731
RRT2,880,889,642,0,172,0,1,52,0,0,29,1,3,69,1,865,4018,805,115,233,158,74,134,24
RRT6,3875,3066,3220,326,480,684,259,232,130,480,337,224,432,291,368,3499,17368,3623,1509,1162,1176,389,449,173
RRT7,1491,1488,1723,71,45,40,2671,1083,685,73,17,7,2538,990,1563,280,1369,248,2181,1502,2035,1423,1340,598
RSA3,310,416,157,2,0,0,14,1,5,33,0,0,39,0,0,234,1393,254,122,160,102,43,24,12
RSA4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RSB1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,2,0,0,0,0
RSC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RSC9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RSF1,553,411,342,11,20,126,21,8,22,36,36,37,45,22,42,513,2257,738,161,127,72,70,38,17
